event_id,division_guess,mirror_places_detected,mirror_max_place_detected
1369141018,Open Doubles Net,19,8
1369141018,Results for Burgas Summer Footbag Jam V (2013) Open Singles Net,6,6
1369141018,open doubles initial seeding,6,6
1369141018,open doubles results,6,6
1369864929,Open Doubles Net,7,7
1369864929,Paris Net Battle 3,1,1
1369864929,Results for Paris Net Battle 3 (2013) Open Doubles Net,7,7
1369864929,The Paris Net Battle 3 will as usual take place in Chinatown in the South-East,1,75013
1370276202,Open Doubles Net,13,13
1370276202,Open Mixed Doubles Net,42,15
1370276202,Results for Swiss Footbag Open & Championships (2013) Open Singles Net,15,15
1371821574,"Intermediate Routine, Open Circle & Routine, Shred 30, Sick 3, Request, Last Man Standing",16,10
1371821574,Open Circle Contest,18,7
1371821574,Open Freestyle Challenge,40,10
1372032833,"Footbag Golf, Amazing Glow-in-the-Dark Golf, Beaver Theater, Cribbage, Bizz Buzz, Super",1,2013
1374570632,Net events,6,14
1374570632,OPEN DOUBLES,1,10
1374570632,Open Circle Contest,12,12
1374570632,Open Doubles Net,20,10
1374570632,Results for 17th Annual Finnish Footbag Open (2013) Open Singles Net,14,14
1376036018,Circle Contest,26,13
1376036018,Footbag Golf,3,3
1376036018,Intermediate Doubles Net,3,3
1376036018,Intermediate Singles Net,7,7
1376036018,Open Doubles Net,12,6
1376036018,Open Mix Doubles Net,3,3
1376036018,Open Singles Net,11,11
1376036018,Request Contest,9,9
1376036018,Results for 13th Annual Polish Footbag Championships (2013) Open Singles Net,11,11
1376036018,Shred30,11,11
1376036018,Sick 3,47,11
1377192359,Circle,3,3
1377192359,Doubles,15,15
1377192359,Freestyle,3,3
1377192359,Open Doubles Net,15,15
1377192359,Open Singles Net,19,19
1377192359,Request,6,12043
1377192359,Results for 15th Annual German Footbag Championships & Open (2013) Open Singles Net,19,19
1377192359,Shred 30,4,10
1377192359,Sick 3,3,3
1378666423,CIRCLE,31,9
1378666423,REQUEST CONTEST,8,13
1378666423,"Routines, Circle, Request, Shred30, Sick3",10,4
1378666423,SHRED 30,10,10
1378666423,SICK 3,3,3
1378821205,Doubles Net results,20,10
1378821205,Open Doubles Net,9,10
1378821205,Results for Championnat de France de Footbag (2013) Open Singles Net,17,17
1378821205,Singles Net Results,35,17
1378928859,NET GAME,1,5
1378928859,Open Doubles Net,6,6
1378928859,Results for 5 Copa Tchira (2013) Open Singles Net,13,13
1378928859,_NO_DIVISION_DETECTED,1,5
1379414806,Circle,4,4
1379414806,"Freestyle Routines, Sick 3, Circle, D1, Shred30",12,10
1379414806,Sick 3,1,2013
1381432558,"Footbaggers, estn cordialmente invitados al campeonato de footbag net a",3,3
1381432558,Open Doubles,6,3
1382778441,Circle Contest,5,5
1382778441,Intermediate Circle,9,5
1382778441,Open Doubles Net,10,6
1382778441,Request Contest,7,10
1382778441,Shred 30,7,7
1383076667,All (net) competitors will have to respect a strict schedule,1,9
1383076667,"Having only 6 courts, (5 when freestyle competition is on), more than 40 net competitors in",1,3
1383076667,Open Doubles Net Results,25,25
1383076667,Open Mixed Doubles Net,8,8
1383076667,Open Mixed Net Results,8,8
1383076667,Rallye scoring for singles net events,1,10243
1383076667,Results for Sweet Six-Teen - Footstar B-Day (2014) Open Doubles Net,25,25
1385396693,NET GAME,1,1
1386623061,Intermediate Circle Contest,3,3
1386623061,Intermediate Doubles,4,4
1386623061,Mixed Doubles,6,6
1386623061,"Net pick-up games at a location TBA. Contact Dave Bernard, Chris Siebert or",1,3550
1386623061,Open Circle Contest,8,7
1386623061,Open Doubles,21,7
1386623061,Open Sick 3-Trick,11,5
1386623061,"Open, Women's and Intermediate, Singles, Mixed and Doubles Net",8,6
1389338303,Mixed Doubles Net,4,4
1389338303,Open Circle Contest,20,7
1389338303,Open Doubles Net,55,22
1389338303,Open Request Contest,8,4
1389338303,Open Shred 30,5,5
1389338303,Open Shred:30,5,5
1389338303,Open Singles Net,39,37
1389338303,Results for 16th Annual IFPA European Footbag Championships (2014) Open Singles Net,36,37
1389338303,Women's Circle Contest,3,3
1389338303,Women's Shred 30,11,8
1389613723,1. Milan Bender (Czech Shredpublic,5,6
1389613723,Freestyle,11,6
1389613723,Open Circle Contest,13,4
1389730147,Open Circle Contest,9,7
1389730147,Open Doubles Net,16,13
1389730147,Open Request Contest,11,11
1389730147,Open Sick 3-Trick,11,7
1389730147,Results for Todexon 15 (2014) Open Singles Net,5,5
1389730147,"The weekend for this years prime freestyle footbag event is 5.-6. April in Prague, Czech",3,15
1391176125,3. Kenneth Hamric / Jasper Shults (USA,3,6
1391176125,Open Doubles Net,9,7
1391176125,Open Singles Net,7,7
1391176125,Results for Mud Island Belt (2014) Open Singles Net,6,6
1391189882,"For net consolation matches and pick-up games, we have also secured",2,75013
1391189882,Master Doubles Net,23,13
1391189882,Master Singles Net,7,5
1391189882,NET GAME,1,1
1391189882,Open Circle Contest,19,17
1391189882,Open Doubles Net,37,37
1391189882,Open Doubles Routines,16,7
1391189882,Open Mixed Doubles Net,14,14
1391189882,Open Shred:30,12,12
1391189882,Open Sick 3-Trick,15,10
1391189882,Open Singles Golf,13,13
1391189882,Request Contest (unofficial sideline event,17,16
1391189882,Results for 35th IFPA WORLD FOOTBAG CHAMPIONSHIPS (2014) Open Singles Net,62,62
1391189882,Women's Circle Contest,16,9
1391189882,Women's Doubles Net,6,6
1391189882,Women's Shred:30,4,4
1391189882,Women's Singles Net,11,11
1392497284,In a case of great weather isn't problem to go shred outdoor (we have our,1,17
1392497284,Open Circle Contest,4,4
1392497284,"can buy something to eat before hard shred, watch some footbag videos for",1,13
1393451254,Freestyle,5,5
1393451254,Open doubles net,10,10
1393451254,Open singles net,8,8
1393501611,Results for Bembel Cup (2014) Open Doubles Net,42,14
1394621886,Location: rue championnet,1,1
1394621886,Open Singles Net,5,5
1394621886,Results for Paris Net Battle (2014) Open Singles Net,5,5
1394742347,Intermediate Singles Net,4,4
1394742347,Open Doubles Net,11,11
1394742347,Open Singles Net,10,10
1394773593,FREESTYLE SCHEDULE,1,560
1394773593,NET GAME,1,2014
1394773593,Open Circle Contest,5,5
1394773593,Open Doubles Net,14,14
1394773593,Open Mixed Doubles Net,7,4
1394773593,Open Sick 3-Trick,3,3
1394773593,Results for Green Cup Presented by Chaos (2014) Open Singles Net,13,13
1394773593,_NO_DIVISION_DETECTED,1,2014
1395957518,Request,6,3
1399929003,CATEGORA INTERMEDIO Net Individual,6,6
1399929003,CATEGORA NOVATOS Net Indivudual,2,3
1399929003,Results for 2da Copa Bobston de Footbag Net individual (2014) Open Singles Net,3,6
1401113913,16:00-22:00 Freiburg Freestyle Jam @ Schmitz,1,79102
1401113913,Circle,3,3
1401113913,Mixed Doubles Net,7,4
1401113913,Open Doubles Net,20,10
1401113913,Open Mixed Doubles Net,4,4
1401113913,Open Singles Net,8,8
1401113913,Results for 16th Annual German Footbag Open (2014) Open Singles Net,8,8
1401113913,Sick 3,3,3
1401113913,outdoor-options. For freestyle I'd,1,79115
1401113913,shred space / chill out area,2,79117
1401624489,Open Doubles Net,6,6
1401624489,Results for 5th annual Helsinki Open Footbag Tournament (2014) Open Singles Net,6,6
1403287103,Open Doubles Net,25,11
1403287103,Results for Akisphere (2014) Open Singles Net,11,11
1404123889,Open Doubles Net,8,4
1404123889,Open Singles Net,7,7
1404123889,Results for Burgas Summer Footbag Jam VI (2014) Open Singles Net,7,7
1405875596,Intermediate Circle Contest,11,6
1405875596,Intermediate Singles Net,4,3
1405875596,Note: There was no intermediate doubles net bracket,12,8
1405875596,Open Circle Contest,16,5
1405875596,Open Doubles Net,28,9
1405875596,Open Singles Net,10,10
1405875596,Results for 32nd Annual East Coast Footbag Championships (2014) Open Singles Net,10,10
1406219099,18.30 Fina Open Singles Net,2,2
1406219099,Circle Contest,3,3
1406219099,Intermediate Net,1,1
1406219099,Open Circle Contest,14,4
1406219099,Open Doubles Net,13,8
1406219099,Open Shred:30,5,5
1406219099,Open Sick 3-Trick,12,6
1406219099,Results for 14th Annual Polish Footbag Championships (2014) Open Singles Net,3,3
1406219099,Women Freestyle,2,2
1407335213,MIXED DOUBLES NET,7,7
1407335213,OPEN DOUBLES NET,14,14
1407335213,OPEN SINGLES NET,16,16
1407335213,Open Doubles Net,14,14
1407335213,Open Mixed Doubles Net,15,7
1407335213,Results for Swiss Footbag Open (2014) Open Singles Net,16,16
1407335213,WOMEN SINGLES NET,5,5
1407335213,Women's Singles Net,5,5
1409501280,NET GAME,1,2014
1409501280,_NO_DIVISION_DETECTED,1,2014
1412451319,Shred Location,1,148
1412859519,NET GAME,1,1
1412859519,Open Mixed Doubles Net,6,6
1412859519,Results Mixed Doubles Net,12,6
1412859519,Results Open Doubles Net,32,16
1412859519,Results for 15th Anniversary of RNH Footbag (RNH Contest ) (2014) Open Doubles Net,16,16
1413580110,Request Contest,1,4040
1413607134,Circle,8,4
1413607134,Doubles Net,22,11
1413607134,Doubles Net & Sideline Shred,5,5
1413607134,Open Doubles Net,16,11
1413607134,Results for 18th Annual Finnish Footbag Open (2014) Open Singles Net,17,17
1413607134,Singles Net,34,17
1415986036,"Open, Women's and Intermediate. Freestyle Routines, Sick3, Big1, Request, Battle",10,7
1415986036,Request,7,4
1415986036,Sick 3,6,3
1417000778,Doubles Net,8,4
1417000778,NET GAME,1,1
1417000778,Singles Net,18,9
1417735560,13. Roy Klein (The Netherlands) - Pixie Slapping Butterfly,2,15
1417735560,17. Roy Klein (The Netherlands,12,29
1417735560,7. Roy Klein (The Netherlands) - Ducking Pdx Mirage > Double Legover > Pixie Whirl,15,12
1417735560,Master Doubles Net,34,25
1417735560,Master Singles Net,9,9
1417735560,Master's Doubles Net,4,4
1417735560,Master's Singles Net,9,9
1417735560,Open Circle Contest,17,17
1417735560,Open Doubles Net,33,33
1417735560,Open Doubles Routines,13,5
1417735560,Open Mixed Doubles Net,14,14
1417735560,Open Request Contest (unofficial,9,4
1417735560,Open Shred:30,17,17
1417735560,Open Sick 3-Trick,6,6
1417735560,Open Singles Golf,6,6
1417735560,Results for 36th IFPA WORLD FOOTBAG CHAMPIONSHIPS (2015) Open Singles Net,51,51
1417735560,Women's Circle Contest,24,15
1417735560,Women's Doubles Net,7,7
1417735560,Women's Shred:30,8,6
1417735560,Women's Singles Net,14,14
1417958417,Mixed Doubles Net,7,7
1417958417,Open Doubles Net,44,23
1417958417,Open Mixed Doubles Net,7,7
1417958417,Open Singles Net,30,30
1417958417,Results for 17th Annual IFPA European Footbag Championships (2015) Open Singles Net,30,30
1418127354,Open Footbag Golf Results,44,16
1418127354,Open Mixed Doubles Net,6,6
1418127354,Open Singles Golf,47,16
1418127354,Results for Bembel Cup and 15 Years FrankfurtFootbag (2015) Open Doubles Net,16,16
1420195881,Mixed Doubles Net,7,12055
1420195881,Open Doubles Net,18,18
1420195881,Open Mixed Doubles Net,5,5
1420195881,Results for 17th FC Footstar anniversary (2015) Open Doubles Net,18,18
1421069713,Open Doubles,12,8
1421069713,Open Doubles Net,3,3
1421069713,Results for Bulgarian Open Footbag Jam (2015) Open Singles Net,7,8
1421271111,Open Doubles Net,10,10
1421271111,Results for 8th Annual Windy City Cup Footbag Net Championships (2015) Open Singles Net,9,9
1422131343,Casual shred 12:00,1,311
1422386917,NET GAME,1,2015
1422386917,OPEN DOUBLES NET,6,6
1422386917,OPEN SINGLES NET,10,10
1422386917,Open Doubles Net,6,6
1422386917,Results for Mud Island Belt presented by Memphis Footworks (2015) Open Singles Net,10,10
1422386917,_NO_DIVISION_DETECTED,1,2015
1423020874,Open Doubles,16,16
1423020874,Open Doubles Net,39,24
1423020874,Results for 7ma Copa X-PRO (2015) Open Singles Net,24,24
1425372477,Intermediate Doubles Net,6,6
1425372477,Intermediate Freestyle Circle Contest,6,5
1425372477,Mixed Doubles Net,16,10
1425372477,"Net pick-up games at a location TBA. Contact Dave Bernard, Chris Siebert",1,3550
1425372477,Open Doubles Net,12,6
1425372477,Open Freestyle Circle Contest,11,10
1425372477,Open Mixed Doubles Net,17,8
1425372477,Open Singles Net,5,5
1425372477,Results for U.S. Open Footbag Championships (2015) Open Singles Net,5,5
1425372477,Women's Doubles Net,1,1
1425372477,Women's Singles Net,3,5
1425372477,Women?s Doubles Net,2,2
1425372477,Women?s Singles Net,5,5
1427144456,Intermediate Singles Net,4,4
1427144456,Novice Singles Net,4,4
1427144456,Open Doubles Net,11,6
1427144456,Open Singles Net,5,5
1427144456,Results for Lake Erie Footbag Tournament (2015) Open Singles Net,5,5
1430582557,Final Results Open Doubles,12,12
1430582557,Open Doubles Net,11,12
1430582557,Results for 5ta Copa Venezuela (2015) Open Singles Net,13,13
1430582557,Seeding open doubles,25,13
1430582557,the doubles final in two set against the last champs,13,13
1430596760,Open Doubles Net,22,5
1430596760,Results for Akisphere (2015) Open Singles Net,4,4
1431288258,Open Doubles Net,14,6
1431288258,Results for Turku Open (2015) Open Singles Net,6,6
1432901754,Open Doubles Net,20,10
1432901754,Open Singles Net,15,15
1432901754,Results for Championnat de France de Footbag (2015) Open Singles Net,15,15
1435110091,Intermediate Freestyle Circle Contest,4,4
1435110091,Intermediate Freestyle Routines (1.5 minute solo performance,4,4
1435110091,Open Doubles Net,5,5
1435110091,Open Freestyle Circle Contest,4,4
1435110091,Open Freestyle Routines (2 minute solo performance,6,6
1435110091,Open Mixed Doubles,2,2
1435110091,Open Singles Net,8,8
1435110091,Results for 33rd Annual East Coast Footbag Championships (2015) Open Singles Net,4,4
1435784719,Open Doubles,15,15
1435784719,The Results of Perpetual Flame net Challenge,21,21
1436878168,CIRCLE,4,4
1436878168,DOUBLES NET,13,13
1436878168,"Doubles Net, Initial seedings",13,13
1436878168,"Doubles net, singles net, and singles freestyle routines will be played in all categories",7,7
1438626750,MIXED DOUBLES NET,8,8
1438626750,OPEN DOUBLES NET,7,7
1438626750,OPEN SINGLES NET,16,9
1438626750,Open Doubles Net,7,7
1438626750,Open Mixed Doubles Net,15,8
1438626750,Results for Swiss Footbag Open (2015) Open Singles Net,9,9
1438626750,WOMEN'S DOUBLES NET,3,3
1438626750,WOMEN'S SINGLES NET,4,4
1438626750,Women's Doubles Net,3,3
1438626750,Women's Singles Net,4,4
1439332196,Circle Contest,4,4
1439332196,Mixed Double Net,5,1090
1439332196,Open Double Freestyle,3,3
1439332196,Open Double Net,5,5
1439332196,Open Golf,7,3
1439332196,Open Single Freestyle,9,9
1439332196,Open Single Net,9,9
1439332196,Request Contest,5,3
1439332196,Shred 30 sec,3,3
1439332196,Sick 3,6,3
1439332196,Women Single Freestyle,3,3
1444911632,Freestyle Open Circle Contest,6,3
1444911632,Freestyle Open Routines,6,3
1444911632,Results Double Net,24,12
1444911632,Results Mixed Net,8,4
1444911632,Results Single Net,24,12
1444911632,Seeding Double Net,24,12
1444911632,Seeding Mixed Net,8,4
1444911632,Seeding Single Net,24,12
1445178271,Circle,5,5
1445178271,"Circle Contest, Battle, Request, 4-Square",5,5
1445178271,Request,6,7
1447494731,Open Doubles Routines,3,3
1447494731,Results for Lake Erie Footbag Tournament (2016) Open Singles Net,6,6
1449217972,"Open Singles Net, Intermediate Singles Net (if enough players",8,8
1449259560,10:00 Open Golf,1,1972
1449259560,Footbag Golf,17,17
1449259560,Freestyle Doubles Routine,5,3
1449259560,Master Doubles Net,29,21
1449259560,Master Singles Net,11,11
1449259560,Open Doubles Net,27,27
1449259560,Open Mixed Doubles Net,12,12
1449259560,Results for 37th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS (2016) Open Singles Net,37,37
1449259560,Shred30,9,9
1449259560,Sick 3,6,3
1449259560,Women's Doubles Net,6,6
1449259560,Women's Singles Net,24,12
1449259560,"freestyle competition, warm-up, and casual shred session. Showcased net finals",1,2
1449259560,literally walk down to lobby from your room and be in the Net Hall. As this is,1,917
1449259560,net courts installed. The venue has stands for spectators that we expect to,1,1
1453384342,"2. Andi ""Wandi Golf"" Wolff",1,3
1453384342,Golf,1,1
1453384342,Mixed Doubles Net,4,4
1453384342,Open Doubles Net,9,9
1454371285,NET GAME,1,2016
1454371285,OPEN Singles Net,4,4
1454371285,Open Doubles Net,2,2
1454371285,_NO_DIVISION_DETECTED,1,2016
1455047000,Doubles,6,6
1455047000,"Singles, doubles, mens, womens, intermediate, novice. If there is enough interest, there",7,7
1456866363,"Please remember IF YOU ARE COMPETING OR JUST SIDE LINE SHREDDING, YOU WILL NEED TO",1,1401
1458125752,Open Doubles,12,8
1458170459,NET GAME,1,1
1458170459,Results for RNH Contest (2016) Open Doubles Net,24,9
1458772302,Freestyle) Championships. How about that!!! Please note the new venue. There,1,2017
1458772302,Intermediate Doubles Net,5,5
1458772302,Mixed Doubles Net,15,9
1458772302,Open Doubles Net,7,7
1458772302,Open Singles Net,4,4
1458772302,Women?s Doubles Net,4,4
1458772302,Women?s Singles Net,3,3
1459426362,Doubles Net,9,10
1459426362,Open Doubles Net,10,10
1459426362,Results for Championnat de France de Footbag (2016) Open Singles Net,20,20
1459426362,Singles Net,19,20
1460640850,Freestyle Results,8,8
1460640850,Mixed Doubles Net,12,12
1460640850,Open Circle,4,4
1460640850,Open Doubles Net,14,14
1460640850,Open Singles Net,24,24
1460640850,Request Contest,3,3
1460640850,Shred30,16,10
1460640850,Women Doubles Net,5,5
1460640850,Women Singles Net,10,10
1461077179,Open Doubles Net,5,5
1461077179,Shred 30s,1,2
1461077179,for freestyle and 2square,2,2
1463511970,Doubles net,8,8
1463511970,Singles net,10,10
1464967908,Doubles,6,3
1464967908,Intermediate Freestyle Performance (Routines,1,1
1466891959,Mixed Doubles Net,4,4
1466891959,Open Doubles Net,8,8
1466891959,Open Singles Net,13,13
1466942562,Open Circle Contest,12,7
1466942562,Open Doubles Net,18,9
1466942562,Open Singles Golf,12,15
1466942562,Open Singles Net,22,11
1466942562,Request Contest,4,4
1467142686,Footbag Golf,3,3
1467142686,Freestyle Results,3,3
1467142686,Open Circle Contest,4,4
1467142686,Open Doubles Net,6,6
1467142686,Open Singles Net,11,11
1467142686,Request Contest,9,3
1467142686,Shred30,7,7
1467142686,Sick 3,6,3
1467142686,miejsce do konkurencji freestyle,1,120
1471407009,Open Doubles Net,5,5
1471686537,Intermediate Circle Contest,4,4
1471686537,Intermediate Doubles Net,5,5
1471686537,Intermediate Singles Net,9,9
1471686537,Masters Doubles Net,11,11
1471686537,Masters Singles Net,11,11
1471686537,Mixed Doubles Net,10,10
1471686537,Open Circle Contest,4,4
1471686537,Open Doubles Net,18,18
1471686537,Open Singles Net,22,22
1471686537,Request Contest,13,9
1471686537,Results for 38th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS (2017) Open Singles Net,52,22
1471686537,Shred 30,8,8
1471686537,Womens Doubles Net,4,4
1471686537,Womens Singles Net,6,6
1473853257,3. Maciej Pietrzycki (Request: 2 Sick3: 4 Big1: 4,5,8
1473853257,Doubles Kicking,5,4
1473853257,Doubles Net,4,4
1473853257,Footbag Golf,17,8
1473853257,Singles Net,9,9
1473932659,Circle Austria,8,4
1473932659,Open Circle,4,4
1473932659,Overall Austria (Battle + Circle,4,4
1473932659,Request Contest,6,6
1474664789,Double net,1,662
1476214639,NET GAME,1,2016
1476214639,_NO_DIVISION_DETECTED,1,2016
1485520697,Open Double Net,25,9
1485863923,Circle Contest,19,6
1485863923,Footbag Golf,11,9
1485863923,Open Doubles Net,16,9
1485863923,Open Singles Net,11,11
1485863923,Request Contest,24,9
1485863923,Shred 30,6,6
1485863923,Sick 3,17,9
1485967222,NET GAME,1,2017
1485967222,Open Doubles Net,4,4
1485967222,Open Singles Net,9,9
1485967222,_NO_DIVISION_DETECTED,1,2017
1485970612,Open Doubles Net,8,8
1485970612,Open Singles Net,9,9
1486654923,NET GAME,1,1
1486654923,Net Doubles results for RNH Contest,7,7
1487797845,Doubles Battles - Final Results,3,3
1487797845,Doubles Battles - Initial Seeding,3,3
1487797845,"Footbag Golf, 2square",91,20
1487797845,Mixed Doubles Net,12,11
1487797845,Open Doubles Net,30,30
1487797845,Open Singles Net,51,51
1487797845,Request Contest - Complete Results,11,15
1487797845,Women's Doubles Net,6,6
1487797845,Women's Singles Net,10,10
1487800738,Open Doubles Net,6,6
1488957997,OPEN DOUBLES NET,10,10
1488957997,OPEN MIXED DOUBLES NET,6,6
1488957997,OPEN REQUEST CONTEST,13,13
1488957997,OPEN SINGLES NET,12,12
1488957997,OPEN WOMEN SINGLES NET,3,3
1492354286,Open Doubles Net,6,6
1492354286,Open Singles Net,8,8
1497678985,Open Doubles Net,10,20
1497678985,Open Singles Net,18,18
1498568502,"Battle, Request",6,9
1498568502,Request Contest,9,14
1499025778,Freestyle & Net,13,8
1499025778,Mixed Doubles Net (original seeding in brackets behind entry,5,5
1499025778,Open Doubles Net (original seeding in brackets behind entry,21,21
1499025778,Open Singles Net (original seeding in brackets behind entry,25,25
1499025778,Request Contest,7,10
1499168069,net&freestyle,3,5
1502929111,Intermediate Doubles Net,2,2
1502929111,Open Circle,10,5
1502929111,Open Doubles Net,3,3
1502929111,Open Singles Net,5,4
1502997442,Footbag Golf,1,30
1502997442,Intermediate Doubles Net,3,3
1502997442,OPEN Doubles Net,8,8
1502997442,OPEN Singles Net,13,13
1503254716,3:30 pm: Open Circle Competition,1,2
1503254716,3pm-close: Shred/Exhibition Play,1,2
1503254716,4:15 pm Request Competition,1,5
1503254716,NET GAME,1,2017
1503254716,_NO_DIVISION_DETECTED,1,2017
1509295388,Doubles net,3,3
1509295388,Singles net,6,6
1509295589,Circle,8,5
1515176008,Footbag net-Dobles (categora nica,12,8
1515176008,"ao con footbag net en dobles e individuales, todo para reunirnos y",8,8
1516978874,13. Clovis Jaunet / scratch,12,12
1516978874,Doubles Net,12,12
1516978874,NET GAME,1,1
1518200935,GOLF,13,13
1518200935,Mixed Doubles,5,5
1518200935,NET,5,5
1518200935,Open Doubles,41,26
1518200935,Request Contest,8,9
1518200935,Sick 3,4,4
1518200935,Women Doubles,3,3
1518200935,"sideline events: golf, mini net",22,11
1519215398,Doubles Freestyle Battles,2,2
1519215398,Intermediate Singles Net,6,6
1519215398,Mixed Doubles Net,10,10
1519215398,Open Circle,16,16
1519215398,Open Freestyle Battles,15,9
1519215398,Open Freestyle Routines,17,16
1519215398,Open Singles Net,34,36
1519215398,Request Contest,3,3
1519215398,Results for 39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS (2018) Open Doubles Net,23,24
1519215398,Shred30,11,11
1519215398,Women's Circle,19,8
1519215398,Women's Doubles Net,4,4
1519215398,Women's Freestyle Routines,4,4
1519215398,Women's Singles Net,9,9
1519233007,Open Doubles,12,8
1520348349,NET GAME,1,2018
1520348349,Open Doubles Net,4,4
1520348349,Open Singles Net,6,6
1520348349,"Open Singles net, open doubles net, intermediate and women's singles and doubles net if 2",1,2018
1520348349,_NO_DIVISION_DETECTED,1,2018
1520596747,Doubles net,6,6
1520596747,Singles net,12,12
1524683077,Intermediate Doubles,1,1
1524683077,NET,7,4
1524683077,Open Circle,6,6
1524683077,Open Doubles,3,3
1524683077,Open Freestyle Routines (2-minute choreographed performance,4,4
1526035381,Freestyle Jam,9,60388
1526583313,SINGLES NET,6,6
1527557123,"Footbag Freestyle: open and intermediate in circle, big one, sick tree, routine",12,6
1527557123,Sick 3,3,3
1529239199,Doubles,18,12
1529239199,Footbag Net Novice Doubles,5,3
1529239199,Freestyle Open,6,6
1529239199,Intermediate Circle,3,3
1529239199,Novice Freestyle Circle,11,11
1531284609,GOLF,1,2
1531284609,Open Doubles Net,8,8
1531284609,Open Golf,3,3
1531284609,Open Mixed Doubles Net,5,5
1531284609,Open Singles Net,15,15
1531284609,summary of all freestyle events - top 3 are official footbag freestyle polish,61,18
1531311472,Open Doubles Net,5,5
1531311472,Open Singles Net,10,10
1533246739,Freestyle Battle,4,4
1533246739,Freestyle Sick 3,5,5
1533246739,Mixed Doubles Net,3,3
1533246739,Open Doubles Net,9,9
1533246739,Open Singles Net,13,13
1533246739,Women Singles Net,3,3
1536221908,Request Contest,9,13
1536221908,Sick 3,14,9
1537521152,CIRCLE,4,4
1537521152,Freestyle Routines,3,3
1537521152,NET GAME,8,5
1537521152,REQUEST,4,4
1537994275,"FOOTBAG NET INDIVIDUAL, DOBLES, FREESTYLE BIG ONE, SICK 3, RUTINA 30Seg",13,7
1537994275,Sick 3 Resultados,1,2
1547415984,Doubles Freestyle Routines,3,3
1547415984,Footbag Golf,14,4
1547415984,Intermediate Circle,20,17
1547415984,Intermediate Doubles Net,3,3
1547415984,Intermediate Singles Net,3,3
1547415984,Master Singles Net,3,3
1547415984,Masters Doubles Net,3,3
1547415984,Open Circle,4,4
1547415984,Open Doubles Net,27,27
1547415984,Open Freestyle Routines,8,8
1547415984,Open Mixed Doubles Net,17,17
1547415984,Open Singles Net,40,40
1547415984,Shred 30,52,22
1547415984,Women Freestyle Routines,3,3
1547415984,Women's Doubles Net,8,8
1547415984,Women's Singles Net,11,11
1547415984,request contest,65,33
1547415984,sick 3,12,12
1547720079,OPEN DOUBLES NET,7,7
1547720079,OPEN SINGLES NET,15,15
1549597969,RESULTADOS SICK THREE,17,7
1549597969,"footbag net dobles open, footbag net individuales open",11,7
1551207285,NET GAME,1,1
1551207285,Open Doubles Net,8,8
1555631351,Circle,4,4
1555631351,Footbag Freestyle results,6,6
1555631351,Intermediate Doubles Net,2,2
1555631351,Intermediate Singles Net,3,3
1555631351,Open Doubles Net,5,5
1555631351,Open Singles Net,8,8
1555631351,Request,19,19
1555631351,world class freestyle and net (behind the scenes talks are ongoing,1,530
1556484971,2 rounds of regular Footbag Golf,1,9270
1556484971,"Play time consists of 9 holes of Glow Golf Friday and Saturday night, and",1,2
1557144269,Mixed Net,4,4
1557144269,Open Double net,16,8
1557144269,"nets and two square and probably offer some workshop time, as we believe",1,10
1557331196,OPEN DOUBLES NET,3,3
1557331196,OPEN SINGLES NET,2,2
1564005204,I. Ereaga Footbag Net Tournament (Doubles,1,3
1565425638,Freestyle players,1,1004
1565425638,Mixed Doubles Net,4,4
1565425638,Open Doubles Net,11,11
1565425638,Open Singles Net,12,12
1565425638,Women's Singles Net,3,3
1566500647,I. Basque Tournament of Footbag Net (Individual,1,3
1566532030,Freestyle Battles,8,7
1566532030,Freestyle Request Contest,17,8
1566532030,Mixed Doubles Net (seed,4,4
1566532030,Open Doubles Net (seed,15,15
1566532030,Open Freestyle Routines,5,5
1566532030,Open Singles Net (seed,16,16
1567551985,Circle Contest INTERNATIONAL,6,7
1567551985,Circle Contest Polish,14,6
1567551985,Footbag Freestyle,4,4
1567551985,Footbag Golf,7,3
1567551985,Open Circle Contest,8,4
1567551985,Open Doubles Net,7,7
1567551985,Open Singles Net,9,9
1567551985,Request Contest,7,9
1567551985,Sick 3,15,7
1568289502,Footbag Net Open Doubles,6,6
1568289502,Footbag Net Open Singles,6,6
1568289502,NET GAME,1,6004
1568692191,RESULTADO FOOTBAG NET OPEN DOBLES,5,4
1568692191,RESULTADOS FOOTBAG NET OPEN INDIVIDUAL,8,8
1568692191,Sick 3 Resultados,1,2
1568961264,Mixed Doubles Net,3,3
1568961264,NET GAME,1,1
1568961264,Open Doubles Net,12,12
1568961264,Open Singles Net,23,20
1574365921,Footbag Net (Doubles) in april of 2020,1,3
1575361225,Request Contest,5,5
1576342966,Freestyle circle,4,4
1576342966,Freestyle request,3,3
1576342966,Open Doubles Net,4,4
1576342966,Open Singles Net,6,6
1580328152,Open Doubles Net,3,3
1580328152,Open Singles Net,3,3
1587822289,The IFPA Online Freestyle Footbag World Championships,1,2020
1589947718,Play time consists of 9 holes of Glow in the Dark Footbag Golf Friday and,1,9270
1593340253,These were the results of the I. Bilbao Tournament of Footbag Net (Doubles,1,4
1595872698,DOUBLES NET,4,4
1595872698,SINGLES NET,8,8
1596587110,Intermediate Singles Net,3,3
