event_id,division_guess,mirror_places_detected,mirror_max_place_detected,division_key,division_canon,parsed_places,parsed_max_place,problem_type_guess,severity_score,mirror_divisions_detected,mirror_total_places_detected,parsed_total_places,parsed_divisions,event_name,year
1013283071,Results for 23rd Annual WORLD FOOTBAG CHAMPIONSHIPS (2002) Open Singles Net,25.0,28.0,results for 23rd annual world footbag championships 2002 open singles net,,0.0,0.0,missing_division_or_unmatched_division,55.0,14.0,76.0,78.0,6.0,23rd Annual WORLD FOOTBAG CHAMPIONSHIPS,2002.0
1049457912,Freestyle,25.0,17.0,freestyle,,0.0,0.0,missing_division_or_unmatched_division,55.0,34.0,89.0,81.0,9.0,2003 East Coast Championships - The BIG 2-0,2003.0
1183729267,"Open, Women and intermediate Freestyle, Net and Golf",25.0,17.0,open women and intermediate freestyle net and golf,,0.0,0.0,missing_division_or_unmatched_division,55.0,59.0,228.0,146.0,14.0,9e Open de France de Footbag,2007.0
1255957016,"Contest, 2 Square, Golf",25.0,17.0,contest 2 square golf,,0.0,0.0,missing_division_or_unmatched_division,55.0,31.0,103.0,64.0,11.0,Zocha Jam 2009,2009.0
1258513500,OPEN NET SINGLES RESULTS,25.0,25.0,open net singles results,,0.0,0.0,missing_division_or_unmatched_division,55.0,9.0,37.0,37.0,2.0,IFPA South American Championships,2009.0
1294262550,14. Vincent Rousseau / Marc Brunet,25.0,30.0,14 vincent rousseau marc brunet,,0.0,0.0,missing_division_or_unmatched_division,55.0,20.0,215.0,111.0,8.0,12e Open de France de Footbag,2011.0
1319622692,Open Doubles Net,25.0,17.0,open doubles net,,0.0,0.0,missing_division_or_unmatched_division,55.0,21.0,97.0,52.0,5.0,14th FC Footstar anniversary,2012.0
1383076667,Open Doubles Net Results,25.0,25.0,open doubles net results,,0.0,0.0,missing_division_or_unmatched_division,55.0,21.0,69.0,33.0,2.0,Sweet Six-Teen - Footstar B-Day 2014,2014.0
1383076667,Results for Sweet Six-Teen - Footstar B-Day (2014) Open Doubles Net,25.0,25.0,results for sweet six teen footstar b day 2014 open doubles net,,0.0,0.0,missing_division_or_unmatched_division,55.0,21.0,69.0,33.0,2.0,Sweet Six-Teen - Footstar B-Day 2014,2014.0
1430582557,Seeding open doubles,25.0,13.0,seeding open doubles,,0.0,0.0,missing_division_or_unmatched_division,55.0,11.0,74.0,25.0,2.0,5ta Copa Venezuela,2015.0
1499025778,Open Singles Net (original seeding in brackets behind entry,25.0,25.0,open singles net original seeding in brackets behind entry,,0.0,0.0,missing_division_or_unmatched_division,55.0,7.0,71.0,71.0,6.0,19th Annual German Footbag Championships 2017,2017.0
876356874,Open Singles Net (25 competitors,25.0,24.0,open singles net 25 competitors,,0.0,0.0,missing_division_or_unmatched_division,55.0,26.0,149.0,148.0,19.0,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,1998.0
1378666423,CIRCLE,31.0,9.0,circle,Circle,4.0,4.0,truncated_division,54.0,15.0,62.0,47.0,7.0,Danish Footbag Open,2013.0
1125936037,Golf,29.0,17.0,golf,Golf,2.0,2.0,truncated_division,54.0,62.0,183.0,112.0,13.0,7e Open de France de Footbag,2005.0
1021665982,singles net,24.0,10.0,singles net,,0.0,0.0,missing_division_or_unmatched_division,53.0,24.0,63.0,55.0,3.0,2002 East Coast Footbag Championships,2002.0
1070954568,Open Freestyle Results,24.0,5.0,open freestyle results,,0.0,0.0,missing_division_or_unmatched_division,53.0,12.0,108.0,55.0,8.0,5th Annual Colorado Shred Symposium,2004.0
1269111845,NET GAME,24.0,12.0,net game,,0.0,0.0,missing_division_or_unmatched_division,53.0,3.0,24.0,24.0,1.0,"The King of the Hill 2010, presented by Aki Québec",2010.0
1269266785,24. Marc Brunet,24.0,48.0,24 marc brunet,,0.0,0.0,missing_division_or_unmatched_division,53.0,26.0,373.0,193.0,14.0,12th Annual IFPA European Footbag Championships - Brussels,2010.0
1354752474,19. Marc Brunet (France,24.0,31.0,19 marc brunet france,,0.0,0.0,missing_division_or_unmatched_division,53.0,37.0,207.0,119.0,15.0,13e Open de France de Footbag,2013.0
1423020874,Results for 7ma Copa X-PRO (2015) Open Singles Net,24.0,24.0,results for 7ma copa x pro 2015 open singles net,,0.0,0.0,missing_division_or_unmatched_division,53.0,8.0,79.0,40.0,2.0,7ma Copa X-PRO,2015.0
1458170459,Results for RNH Contest (2016) Open Doubles Net,24.0,9.0,results for rnh contest 2016 open doubles net,,0.0,0.0,missing_division_or_unmatched_division,53.0,6.0,25.0,8.0,1.0,RNH Contest 2016,2016.0
876356874,Intermediate Singles Net (24 competitors,24.0,19.0,intermediate singles net 24 competitors,,0.0,0.0,missing_division_or_unmatched_division,53.0,26.0,149.0,148.0,19.0,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,1998.0
952906680,only though) upon request by enough players,24.0,9.0,only though upon request by enough players,,0.0,0.0,missing_division_or_unmatched_division,53.0,11.0,24.0,51.0,10.0,Montreal International Footbag Championships,2000.0
1265745512,Open Doubles Net,52.0,26.0,open doubles net,Open Doubles Net,26.0,26.0,truncated_division,52.0,106.0,495.0,267.0,20.0,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,2010.0
1518200935,Open Doubles,41.0,26.0,open doubles,Open Doubles,15.0,15.0,truncated_division,52.0,17.0,101.0,101.0,10.0,20th Annual IFPA European Footbag Championships,2018.0
1032472601,Sunday - 1:30 p.m.- 6:00 p.m. - Shredding at the Hotel,23.0,19128.0,sunday 1 30 p m 6 00 p m shredding at the hotel,,0.0,0.0,missing_division_or_unmatched_division,51.0,24.0,41.0,13.0,3.0,The 3rd Annual Chilly Philly Freestyle Jam,2003.0
1096695238,2-minute Freestyle Shred,23.0,5.0,2 minute freestyle shred,,0.0,0.0,missing_division_or_unmatched_division,51.0,11.0,39.0,40.0,9.0,2nd Annual UMaine Hacky Sack Club Tournament,2004.0
1158263300,"Freestyle, Open single/double Net",23.0,20.0,freestyle open single double net,,0.0,0.0,missing_division_or_unmatched_division,51.0,29.0,85.0,56.0,11.0,Zocha Jam 2006,2006.0
1196344513,Freestyle,23.0,12.0,freestyle,,0.0,0.0,missing_division_or_unmatched_division,51.0,7.0,23.0,23.0,3.0,Todexon 9,2008.0
1199106237,all Footbag Net and Freestyle events and golf,23.0,17.0,all footbag net and freestyle events and golf,,0.0,0.0,missing_division_or_unmatched_division,51.0,19.0,208.0,172.0,13.0,10th Annual IFPA European Footbag Championships,2008.0
1299019355,"7. Brunet, Marc",23.0,25.0,7 brunet marc,,0.0,0.0,missing_division_or_unmatched_division,51.0,15.0,41.0,41.0,3.0,10 years Pieds à Gilles - 7th Swiss Footbag Open,2011.0
1519215398,Results for 39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS (2018) Open Doubles Net,23.0,24.0,results for 39th annual ifpa world footbag championships 2018 open doubles net,,0.0,0.0,missing_division_or_unmatched_division,51.0,27.0,173.0,161.0,16.0,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,2018.0
1154685554,NET GAME,22.0,8.0,net game,,0.0,0.0,missing_division_or_unmatched_division,49.0,24.0,43.0,43.0,6.0,9th Annual IFPA European Footbag Championships,2007.0
1160579826,5. Marco Brunet,22.0,5.0,5 marco brunet,,0.0,0.0,missing_division_or_unmatched_division,49.0,9.0,29.0,9.0,1.0,CommALaMaison Contest 3,2006.0
1226205667,Sick 3,22.0,7.0,sick 3,,0.0,0.0,missing_division_or_unmatched_division,49.0,15.0,124.0,26.0,4.0,2nd IFPA South American Footbag Championships,2008.0
1282912320,Open Circle Contest,22.0,8.0,open circle contest,,0.0,0.0,missing_division_or_unmatched_division,49.0,27.0,71.0,42.0,8.0,7th Annual Wilanow Footbag Open 2010,2010.0
1298063977,Results for April Assault! (2011) Open Doubles Net,22.0,11.0,results for april assault 2011 open doubles net,,0.0,0.0,missing_division_or_unmatched_division,49.0,4.0,22.0,11.0,1.0,April Assault!,2011.0
1331667371,Results for Paris Net Battle 2 (2012) Open Singles Net,22.0,22.0,results for paris net battle 2 2012 open singles net,,0.0,0.0,missing_division_or_unmatched_division,49.0,15.0,110.0,35.0,2.0,Paris Net Battle 2,2012.0
1368559562,Results for 4ta Copa Venezuela (2013) Open Singles Net,22.0,22.0,results for 4ta copa venezuela 2013 open singles net,,0.0,0.0,missing_division_or_unmatched_division,49.0,8.0,96.0,39.0,2.0,4ta Copa Venezuela,2013.0
1413607134,Doubles Net,22.0,11.0,doubles net,,0.0,0.0,missing_division_or_unmatched_division,49.0,10.0,102.0,28.0,2.0,18th Annual Finnish Footbag Open,2014.0
1518200935,"sideline events: golf, mini net",22.0,11.0,sideline events golf mini net,,0.0,0.0,missing_division_or_unmatched_division,49.0,17.0,101.0,101.0,10.0,20th Annual IFPA European Footbag Championships,2018.0
1623054449,SHRED-30,22.0,15.0,shred 30,,0.0,0.0,missing_division_or_unmatched_division,49.0,15.0,48.0,27.0,4.0,2021 IFPA Online World Footbag Freestyle Championships,2021.0
992517335,Shred:30 (adds + [uniques * add ratio,22.0,12.0,shred 30 adds uniques add ratio,,0.0,0.0,missing_division_or_unmatched_division,49.0,6.0,22.0,24.0,4.0,Keuruu Footbag Jam 2001,2001.0
1245404642,Open Circle Contest,33.0,9.0,open circle contest,Open Circle Contest,9.0,9.0,truncated_division,48.0,16.0,79.0,23.0,3.0,6# Swiss Footbag Open,2009.0
1293877677,Intermediate Request Contest,30.0,20.0,intermediate request contest,Intermediate Request Contest,6.0,6.0,truncated_division,48.0,25.0,634.0,381.0,22.0,32nd IFPA WORLD FOOTBAG CHAMPIONSHIPS,2011.0
1157942368,Circle Jam,28.0,4.0,circle jam,Circle Jam,4.0,4.0,truncated_division,48.0,13.0,40.0,18.0,6.0,New Year's Jam 2006,2006.0
1361207019,Intermediate Doubles Net,28.0,13.0,intermediate doubles net,Intermediate Doubles Net,4.0,4.0,truncated_division,48.0,28.0,343.0,199.0,16.0,34th IFPA WORLD FOOTBAG CHAMPIONSHIPS,2013.0
1290861524,Doubles Net Results,21.0,21.0,doubles net results,,0.0,0.0,missing_division_or_unmatched_division,47.0,9.0,26.0,30.0,2.0,Bembel Cup 2011: Gimbledon Championships,2011.0
1335761071,Results for 6to Torneo FootCamp (2012) Open Singles Net,21.0,21.0,results for 6to torneo footcamp 2012 open singles net,,0.0,0.0,missing_division_or_unmatched_division,47.0,9.0,97.0,32.0,2.0,6to Torneo FootCamp,2012.0
1386623061,Open Doubles,21.0,7.0,open doubles,,0.0,0.0,missing_division_or_unmatched_division,47.0,35.0,62.0,62.0,12.0,U. S. Open Footbag Championships 2014,2014.0
1435784719,The Results of Perpetual Flame net Challenge,21.0,21.0,the results of perpetual flame net challenge,,0.0,0.0,missing_division_or_unmatched_division,47.0,8.0,36.0,36.0,2.0,The Perpetual Flame Footbag Net Challenge,2015.0
1499025778,Open Doubles Net (original seeding in brackets behind entry,21.0,21.0,open doubles net original seeding in brackets behind entry,,0.0,0.0,missing_division_or_unmatched_division,47.0,7.0,71.0,71.0,6.0,19th Annual German Footbag Championships 2017,2017.0
941418343,INTERMEDIATE SINGLES FREESTYLE RESULTS,21.0,21.0,intermediate singles freestyle results,,0.0,0.0,missing_division_or_unmatched_division,47.0,29.0,330.0,261.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,2000.0
1417958417,Open Doubles Net,44.0,23.0,open doubles net,Open Doubles Net,21.0,21.0,truncated_division,46.0,13.0,118.0,58.0,3.0,17th Annual IFPA European Footbag Championships,2015.0
1423020874,Open Doubles Net,39.0,24.0,open doubles net,Open Doubles Net,16.0,16.0,truncated_division,46.0,8.0,79.0,40.0,2.0,7ma Copa X-PRO,2015.0
1070954568,Shred 30,20.0,9.0,shred 30,,0.0,0.0,missing_division_or_unmatched_division,45.0,12.0,108.0,55.0,8.0,5th Annual Colorado Shred Symposium,2004.0
1149763452,Open Sick 3-Trick,20.0,12.0,open sick 3 trick,,0.0,0.0,missing_division_or_unmatched_division,45.0,57.0,195.0,140.0,16.0,8e OPEN de France de Footbag,2006.0
1183654670,Shred 30 Avanzado Shred 30 Intermedio,20.0,10.0,shred 30 avanzado shred 30 intermedio,,0.0,0.0,missing_division_or_unmatched_division,45.0,16.0,63.0,24.0,4.0,1st South American IFPA Footbag Championships,2007.0
1251952403,"and Jairo Lagos/ Darwin Mora in doubles, and extend a big thanks to all the",20.0,19.0,and jairo lagos darwin mora in doubles and extend a big thanks to all the,,0.0,0.0,missing_division_or_unmatched_division,45.0,8.0,34.0,32.0,2.0,X-PRO Cup (Copa X-PRO),2009.0
1272817638,"Open and intermediate net, singles and doubles",20.0,20.0,open and intermediate net singles and doubles,,0.0,0.0,missing_division_or_unmatched_division,45.0,5.0,33.0,32.0,2.0,"The AkiSphere 2010, presented by AKIQ",2010.0
1294262550,10. Vincent Rousseau / Marc Brunet (FRA ? RNH,20.0,30.0,10 vincent rousseau marc brunet fra rnh,,0.0,0.0,missing_division_or_unmatched_division,45.0,20.0,215.0,111.0,8.0,12e Open de France de Footbag,2011.0
1294262550,27. Marc Brunet (FRA ? RNH,20.0,47.0,27 marc brunet fra rnh,,0.0,0.0,missing_division_or_unmatched_division,45.0,20.0,215.0,111.0,8.0,12e Open de France de Footbag,2011.0
1294262550,Open Circle Contest,20.0,12.0,open circle contest,,0.0,0.0,missing_division_or_unmatched_division,45.0,20.0,215.0,111.0,8.0,12e Open de France de Footbag,2011.0
1318673467,"Routines (Open, Women, Doubles), Shred 30, Circle, Request Contest",20.0,15.0,routines open women doubles shred 30 circle request contest,,0.0,0.0,missing_division_or_unmatched_division,45.0,16.0,84.0,45.0,4.0,Austrian Footbag Championships 2011,2011.0
1374570632,Open Doubles Net,20.0,10.0,open doubles net,,0.0,0.0,missing_division_or_unmatched_division,45.0,28.0,53.0,63.0,7.0,17th Annual Finnish Footbag Open,2013.0
1378821205,Doubles Net results,20.0,10.0,doubles net results,,0.0,0.0,missing_division_or_unmatched_division,45.0,11.0,81.0,27.0,2.0,Championnat de France de Footbag 2013,2013.0
1459426362,Results for Championnat de France de Footbag (2016) Open Singles Net,20.0,20.0,results for championnat de france de footbag 2016 open singles net,,0.0,0.0,missing_division_or_unmatched_division,45.0,22.0,58.0,30.0,2.0,Championnat de France de Footbag 2016,2016.0
1727756195,FREESTYLE,20.0,8.0,freestyle,,0.0,0.0,missing_division_or_unmatched_division,45.0,9.0,64.0,64.0,9.0,24th Polish Footbag Championships - Krakow 2024,2024.0
1265745512,Open Shred:30,44.0,22.0,open shred 30,Open Shred:30,22.0,22.0,truncated_division,44.0,106.0,495.0,267.0,20.0,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,2010.0
1293877917,Open Doubles Net,44.0,22.0,open doubles net,Open Doubles Net,22.0,22.0,truncated_division,44.0,38.0,240.0,140.0,18.0,13th Annual IFPA European Footbag Championships,2011.0
1335761071,OPEN SINGLES NET,43.0,50.0,open singles net,Open Singles Net,21.0,21.0,truncated_division,44.0,9.0,97.0,32.0,2.0,6to Torneo FootCamp,2012.0
1358271250,Open Doubles Net,34.0,12.0,open doubles net,Open Doubles Net,12.0,12.0,truncated_division,44.0,29.0,91.0,40.0,5.0,2013 Green Cup Presented by Chaos,2013.0
1293877677,Women's Circle Contest,31.0,12.0,women circle contest,Women's Circle Contest,9.0,7.0,truncated_division,44.0,25.0,634.0,381.0,22.0,32nd IFPA WORLD FOOTBAG CHAMPIONSHIPS,2011.0
1449259560,Master Doubles Net,29.0,21.0,master doubles net,Master Doubles Net,7.0,7.0,truncated_division,44.0,72.0,187.0,177.0,13.0,37th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2016,2016.0
1035277529,Open Doubles Routines,19.0,11.0,open doubles routines,,0.0,0.0,missing_division_or_unmatched_division,43.0,21.0,289.0,192.0,15.0,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,2003.0
1069929277,4. Marc Brunet,19.0,13.0,4 marc brunet,,0.0,0.0,missing_division_or_unmatched_division,43.0,31.0,323.0,244.0,15.0,25th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2004.0
1104851808,Open Single Net,19.0,19.0,open single net,,0.0,0.0,missing_division_or_unmatched_division,43.0,75.0,132.0,30.0,5.0,7th Annual IFPA European Footbag Championships,2005.0
1161871029,Net Disciplines,19.0,19.0,net disciplines,,0.0,0.0,missing_division_or_unmatched_division,43.0,14.0,84.0,62.0,7.0,Finnish Footbag Championships 2006,2006.0
1226679678,23. Lino Landau / Marc Brunet,19.0,42.0,23 lino landau marc brunet,,0.0,0.0,missing_division_or_unmatched_division,43.0,30.0,345.0,237.0,20.0,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2009.0
1300316952,8. Marc Brunet,19.0,18.0,8 marc brunet,,0.0,0.0,missing_division_or_unmatched_division,43.0,14.0,81.0,28.0,2.0,Paris Net Battle 2011,2011.0
1336988107,Open Circle Contest,19.0,17.0,open circle contest,,0.0,0.0,missing_division_or_unmatched_division,43.0,19.0,172.0,109.0,14.0,12th Annual IFPA Polish Footbag Championships 2012,2012.0
1362657553,Mixed Doubles Net,19.0,11.0,mixed doubles net,,0.0,0.0,missing_division_or_unmatched_division,43.0,22.0,164.0,54.0,4.0,15th Annual IFPA European Footbag Championships,2013.0
1377192359,Results for 15th Annual German Footbag Championships & Open (2013) Open Singles Net,19.0,19.0,results for 15th annual german footbag championships and open 2013 open singles net,,0.0,0.0,missing_division_or_unmatched_division,43.0,18.0,87.0,49.0,7.0,15th Annual German Footbag Championships & Open,2013.0
1459426362,Singles Net,19.0,20.0,singles net,,0.0,0.0,missing_division_or_unmatched_division,43.0,22.0,58.0,30.0,2.0,Championnat de France de Footbag 2016,2016.0
1697391704,NET,19.0,19.0,net,,0.0,0.0,missing_division_or_unmatched_division,43.0,11.0,79.0,81.0,13.0,23rd IFPA European Footbag Championships 2023,2023.0
1235653935,Open Circle Contest,42.0,21.0,open circle contest,Open Circle Contest,21.0,21.0,truncated_division,42.0,47.0,200.0,138.0,18.0,11th Annual IFPA European Footbag Championships - Strzelin,2009.0
1349043745,Open Doubles Net,42.0,21.0,open doubles net,Open Doubles Net,21.0,21.0,truncated_division,42.0,24.0,176.0,82.0,7.0,15 Years FC Footstar,2013.0
1298627369,Open Circle Contest,34.0,13.0,open circle contest,Open Circle Contest,13.0,13.0,truncated_division,42.0,40.0,139.0,93.0,8.0,13th Annual German Footbag Championships,2011.0
1299532552,Open Doubles,30.0,13.0,open doubles,Open Doubles,9.0,9.0,truncated_division,42.0,13.0,35.0,36.0,4.0,4th Annual Windy City Cup Footbag Net Championships,2011.0
1405875596,Open Doubles Net,28.0,9.0,open doubles net,Open Doubles Net,7.0,7.0,truncated_division,42.0,33.0,91.0,56.0,8.0,32nd Annual East Coast Footbag Championships,2014.0
1354752474,Intermediate Singles Net,27.0,9.0,intermediate singles net,Intermediate Singles Net,6.0,6.0,truncated_division,42.0,37.0,207.0,119.0,15.0,13e Open de France de Footbag,2013.0
1104851808,"Footbag Net, Golf, Freestyle",18.0,10.0,footbag net golf freestyle,,0.0,0.0,missing_division_or_unmatched_division,41.0,75.0,132.0,30.0,5.0,7th Annual IFPA European Footbag Championships,2005.0
1135116604,36 Marc Brunet FR,18.0,51.0,36 marc brunet fr,,0.0,0.0,missing_division_or_unmatched_division,41.0,87.0,401.0,267.0,18.0,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,2006.0
1181021804,NOTE: intermediate shred30 counts 2 adds as uniques,18.0,7.0,note intermediate shred30 counts 2 adds as uniques,,0.0,0.0,missing_division_or_unmatched_division,41.0,9.0,28.0,15.0,4.0,ShrEdmonton Freestyle Assembly 2007,2007.0
1230850031,Net single open and intermediate,18.0,12.0,net single open and intermediate,,0.0,0.0,missing_division_or_unmatched_division,41.0,6.0,18.0,18.0,2.0,"Montreal's 2009 First Single Net Footbag Championships, presented by AKIQ",2009.0
1235149093,4. Lino Landau / Marc Brunet,18.0,13.0,4 lino landau marc brunet,,0.0,0.0,missing_division_or_unmatched_division,41.0,40.0,130.0,97.0,7.0,RNH Contest 2009,2009.0
1269266785,Open Shred:30,18.0,18.0,open shred 30,,0.0,0.0,missing_division_or_unmatched_division,41.0,26.0,373.0,193.0,14.0,12th Annual IFPA European Footbag Championships - Brussels,2010.0
1282912320,"2 Square, Golf, Request Contest",18.0,8.0,2 square golf request contest,,0.0,0.0,missing_division_or_unmatched_division,41.0,27.0,71.0,42.0,8.0,7th Annual Wilanow Footbag Open 2010,2010.0
1284182261,"Primera Edicin de la COPA VENEZUELA de Footbag net , la cual se estar disputando en la",18.0,18.0,primera edicin de la copa venezuela de footbag net la cual se estar disputando en la,,0.0,0.0,missing_division_or_unmatched_division,41.0,7.0,28.0,28.0,2.0,1era COPA VENEZUELA,2010.0
1284588517,Circle,18.0,10.0,circle,,0.0,0.0,missing_division_or_unmatched_division,41.0,14.0,66.0,30.0,4.0,Austrian Footbag Championships 2010,2010.0
1330833781,Results for 3ra Copa Ciencias-UCV. (2012) Open Singles Net,18.0,19.0,results for 3ra copa ciencias ucv 2012 open singles net,,0.0,0.0,missing_division_or_unmatched_division,41.0,10.0,31.0,29.0,2.0,3ra Copa Ciencias-UCV.,2012.0
