person_id,person_canon,trick_canon,trick_type,mentions,direct_mentions,context_window_mentions,first_year,last_year,event_count,sample_event,sample_line
be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,paradox,full_trick,2,2,0,2010,2014,2,2010 NYJ/Midwest Regionals Footbag Championships,1. Evan Gatesman - Highest level: 15 (paradox whirling swirl > bullwhip)
04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,superfly,full_trick,2,2,0,2005,2006,2,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2. Felix Zenger (FIN) Double Blender > Superfly > Spinning Blender
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,fog,full_trick,2,2,0,2015,2018,2,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,4. Filip Wójcik (Poland) - Fairy Ducking Butterfly > Fog > Pixie Paradon
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,legover,full_trick,2,1,1,2014,2018,2,35th IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. Filip Wójcik (Poland) - phoenix > stepping same-side legover > dimwalk
10573dc4-31ee-5440-9df4-a68d11bd4801,Gordon Bevier,superfly,full_trick,2,1,1,2006,2006,2,2006 Jersey Spike & Shred,(Blurry Drifter > Void > Superfly)
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,spinning osis,full_trick,2,2,0,2005,2021,2,Shercle Session #2,2. Honza Weber (Alpine Legbeater > Fog > Pixie Spinning Osis)
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,superfly,full_trick,2,1,1,2004,2006,2,TODEXON 5,- PS Whirl > Superfly > Whirwind
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,torque,full_trick,2,2,0,2005,2006,2,Czech Footbag Championships,2. Honza Weber (Ducking Legbeater>Blurry Torque>Foodprocessor)
3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,atomic,style_term,2,0,2,2008,2010,2,8th Annual Polish Footbag Championships 2008,3. Paweł Frączek (barraging ss Legover>Symposium Dlo>Atomic Illusion)
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,food processor,full_trick,2,2,0,2009,2013,2,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Jan Weber 42.6 (Alpine Food Processor > Locomotion > Superfly)
4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,pixie,style_term,2,1,1,2007,2008,2,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,* jp: pixie butterfly swirl
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,swirl,full_trick,2,2,0,2013,2013,2,Todexon 14,2. Jindra Smola (Czech Republic) - Paradon Swirl>mullet>steping torque
91dbdc03-080b-5170-a2b4-6fcbc7b4f053,Justin Dale,blurry whirl,full_trick,2,1,1,2006,2006,2,7th Annual Colorado Shred Symposium,(ripped warrior>blurry whirl>spinning pdx whirl)
91dbdc03-080b-5170-a2b4-6fcbc7b4f053,Justin Dale,whirl,full_trick,2,1,1,2006,2006,2,7th Annual Colorado Shred Symposium,(ripped warrior>blurry whirl>spinning pdx whirl)
d1aace44-cd92-5b85-9ed1-fe4afb2cd502,Ken Somolinos,fog,full_trick,2,2,0,2000,2006,2,Santa Cruz Invitational,3. Ken Somolinos - alpine legbeater>fog>gyro mirage
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,blurry whirl,full_trick,2,2,0,2007,2007,2,4th annual Montana Freestyle Jam,"1. Kyle Hewitt -- Ripped Warrior>Ripwalk>Blurry Whirl, Smear>Dimwalk>DLO"
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,dimwalk,full_trick,2,2,0,2006,2007,2,U. S. Open Footbag Championships,2. Kyle Hewitt (Dimwalk-Double Leg Over- Symposium Mirage)
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,mirage,full_trick,2,2,0,2006,2007,2,U. S. Open Footbag Championships,2. Kyle Hewitt (Dimwalk-Double Leg Over- Symposium Mirage)
4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,mobius,full_trick,2,2,0,2007,2010,2,Zocha Jam 2007,3. Marcin Bujko PL (Janiwalker > Food Processor > Mobius)
4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,pixie,style_term,2,2,0,2009,2010,2,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,4. Marcin Bujko 42.8 (Spikehammer > Pixie Spinning Osis > Food Processor)
4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,spinning,style_term,2,1,1,2009,2016,2,End of Winter Jam,4. Marcin Bujko (Ripwarrior > Blurry Whirl > Spinning Pdx Whirl)
4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,spinning osis,full_trick,2,2,0,2009,2010,2,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,4. Marcin Bujko 42.8 (Spikehammer > Pixie Spinning Osis > Food Processor)
05e1eec0-b3f1-5728-8ad2-831de4fc204f,Marco Hartig,stepping,style_term,2,1,1,2016,2025,2,18th Annual IFPA European Footbag Championships 2016,6. Marco Hartig (Pixie Double Down > Stepping Whip > Paradox Torque)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,osis,full_trick,2,0,2,2008,2017,2,8th Annual Polish Footbag Championships 2008,Zulu Osis>Paradox Whirl OR Blur> ss Symposium Whirl
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,spinning clipper,full_trick,2,1,1,2008,2017,2,8th Annual Polish Footbag Championships 2008,Drifter>Spinning Clipper OR Symposium Mirage> Double ATW
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,torque,full_trick,2,0,2,2008,2017,2,8th Annual Polish Footbag Championships 2008,Sidewalk>Torque OR Stepping Paradox Illusion>Eggbeater
ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,pixie,style_term,2,2,0,2015,2021,2,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Mathieu Gauthier (Canada) - Bedwetter > Pixie Whirl > Butterfly Rev. Swirl
ecd47dee-6803-5d73-b31c-dcb9860e767e,Mathieu Gauthier,swirl,full_trick,2,1,1,2015,2021,2,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Mathieu Gauthier (Canada) - Bedwetter > Pixie Whirl > Butterfly Rev. Swirl
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,barfly,full_trick,2,1,1,2014,2025,2,Todexon 15,5. Mikko Lepisto (Germany) - barfly swirl
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,torque,full_trick,2,1,1,2008,2010,2,Czech Footbag Championships,Ducking Pdx Mirage>Fairy Ducking Osis>Torque
48268322-19d9-5180-aac2-241293167d21,Nick Landes,drifter,full_trick,2,2,0,2004,2006,2,3rd Annual Seattle Juggling and Footbag Festival,2. Nick Landes: blur>whirl>pdx. drifter
48268322-19d9-5180-aac2-241293167d21,Nick Landes,gyro,style_term,2,2,0,2007,2007,2,4th annual Montana Freestyle Jam,2. Nick Landes -- Gyro Diving Butter>PS Whirl>Void
70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,food processor,full_trick,2,2,0,2009,2009,2,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2. Olaf Piwowar 44.4 (Fusion > Food Processor > Big Apple)
70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,fusion,full_trick,2,2,0,2009,2009,2,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,2. Olaf Piwowar 44.4 (Fusion > Food Processor > Big Apple)
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,pixie,style_term,2,2,0,2018,2021,2,20th Annual IFPA European Footbag Championships,4. Patrik Cerny (Pixie Ducking Cliper>Ps Whirl>Double Spin. Cliper)
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,spinning,style_term,2,1,1,2018,2021,2,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,*Atomic Motion>Spinning Ducking Butterfly>Whirlygig
4cf390be-81e9-586c-95c7-aa90dd752ba8,Ryan Mulroney,blurry whirl,full_trick,2,1,1,2002,2003,2,2002 WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,2. Ryan Mulroney (Blurry Whirl > Paradox Symposium Whirl > Whirlwind)
8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,blurriest,full_trick,2,0,2,2006,2018,2,8e OPEN de France de Footbag,Sumo > Pixie Paradon > Blurriest
8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,ducking,style_term,2,0,2,2006,2018,2,8e OPEN de France de Footbag,Quantum Ducking Whirl
8983b558-9cb9-5a25-bb28-589435a8f34e,Serge Kaldany,pixie,style_term,2,1,1,2005,2006,2,7e Open de France de Footbag,4. Serge Kaldany Pixie Zooloo Symposium Whirl
0f60f82c-75c9-552f-b962-5832d5cda779,Sergio Garcia,pickup,full_trick,2,2,0,2015,2019,2,36th IFPA WORLD FOOTBAG CHAMPIONSHIPS,10. Sergio Garcia (Spain) - Nuclear Same-Side Pickup > Legbeater > Same-Side Legover
b7d020fd-3376-5224-9aa6-d56ae56ad9cb,Taishi Ishida,blurry whirl,full_trick,2,2,0,2014,2019,2,35th IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Taishi Ishida (Japan) - phoenix > blurry whirl > ps whirl
b7d020fd-3376-5224-9aa6-d56ae56ad9cb,Taishi Ishida,whirl,full_trick,2,2,0,2014,2019,2,35th IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Taishi Ishida (Japan) - phoenix > blurry whirl > ps whirl
457cdaa2-3ec3-5aed-b340-708420125d7c,Will Digges,swirl,full_trick,2,2,0,2006,2008,2,U. S. Open Footbag Championships,2. Will Digges (Fury-Phoenix-Blurriest Swirl)
743b3110-af5d-5b1d-a489-5f0ebece2abd,Alex Bernstein,whirl,full_trick,2,2,0,2008,2008,1,U.S. Open Footbag Championships,"1. Alex Bernstein (PS Whirl, Whirlwind, Montage)"
337dc937-b022-51ef-8470-99fff306e2c9,Alex Dworetzky,paradox whirl,full_trick,2,2,0,2014,2014,1,2014 Green Cup Presented by Chaos,3. Alex Dworetzky (USA) - paradox whirl > paradox whirl > barfly
e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,whirl,full_trick,2,0,2,2012,2012,1,12th Annual IFPA Polish Footbag Championships 2012,4. Dawid Michałowicz (Phoenix> Bluriest> PS Whirl) (Poland)
7afe03a1-08a3-5ea2-a884-f56589aeea38,Benjamin Benulis,mirage,full_trick,2,2,0,2007,2007,1,4th annual Montana Freestyle Jam,6. Benjamin Benulis -- Pdx Mirage>Butter>Pdx Mirage
cb047679-c1ef-5ab8-8944-999ca66d1ea3,CARLOS RAMIREZ,mirage,full_trick,2,0,2,2019,2019,1,MedeJam de Footbag 2019,Blur /Legbeater / Ripwalk - Stepping ss mirage / Pixie ss Mirage / Ripwalk
cb047679-c1ef-5ab8-8944-999ca66d1ea3,CARLOS RAMIREZ,ripwalk,full_trick,2,0,2,2019,2019,1,MedeJam de Footbag 2019,Blur /Legbeater / Ripwalk - Stepping ss mirage / Pixie ss Mirage / Ripwalk
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,pixie,style_term,2,1,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,1 Cassy Taylor Pixie muted Swirl > Pdx Whirl > Ripstein
dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,whirl,full_trick,2,1,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,1 Cassy Taylor Pixie muted Swirl > Pdx Whirl > Ripstein
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,butterfly,full_trick,2,0,2,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Gary Yao Ducking Pdx Mirage>Fairy Butterfly>Spinning Clipper
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,dimwalk,full_trick,2,1,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,9 Christoph Alexander Dimwalk>Ducking Butterfly>Pdx Whirl
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,ducking,style_term,2,0,2,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Gary Yao Ducking Pdx Mirage>Fairy Butterfly>Spinning Clipper
b6e28eb4-9de6-52a6-bde7-4ffaaa488933,Christoph Alexander,mirage,full_trick,2,0,2,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,Gary Yao Ducking Pdx Mirage>Fairy Butterfly>Spinning Clipper
aae53613-b61c-53cf-99ea-462a4e768430,Christophe Kabache,atom smasher,full_trick,2,0,2,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,David Gil Atomsmasher>Smog>Pixie Pickup Atomsmasher>Smog>Pixie
aae53613-b61c-53cf-99ea-462a4e768430,Christophe Kabache,pixie,style_term,2,0,2,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,David Gil Atomsmasher>Smog>Pixie Pickup Atomsmasher>Smog>Pixie
c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,dimwalk,full_trick,2,2,0,2008,2008,1,Texas Statewide Tournament 2008,"1) Cody Rushing (Blur > Dimwalk > Whirling Swirl, Smear > Dimwalk > Barrage)"
32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,dimwalk,full_trick,2,2,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,13 Daniel Cadavid Dimwalk>Far Osis>Whirl Dimwalk>Spinning Osis>Whirl
32577a59-fe63-5834-9b4f-16f930fecfec,DANIEL CADAVID,whirl,full_trick,2,2,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,13 Daniel Cadavid Dimwalk>Far Osis>Whirl Dimwalk>Spinning Osis>Whirl
4d352728-74b6-51db-aa04-1cf6d24b7cc7,Damian Piechocki,blurry whirl,full_trick,2,0,2,2005,2005,1,Polish Footbag Championships 2005,Blurry Whirl > Whirlwind > Spinning Paradox Blender
cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,butterfly,full_trick,2,2,0,2001,2001,1,Australian Footbag Championships,3rd - Dan Ednie (pixie butterfly>paradox mirage>pixie butterfly)
cc144a17-3ed0-5c64-9305-e9a45fa00290,Dan Ednie,pixie,style_term,2,2,0,2001,2001,1,Australian Footbag Championships,3rd - Dan Ednie (pixie butterfly>paradox mirage>pixie butterfly)
4c4087a3-79f1-5d9a-bf12-ab7262d18014,Diego Velazquez,whirl,full_trick,2,2,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,8 Diego Velazquez Pixie Whirl>Pdx Whirl>Dyno
73f415ee-765e-55ec-bde1-247d6b97eba6,Ellis Piltz,whirl,full_trick,2,0,2,2004,2004,1,Zocha Jam 2004,Blurrydrifter>P.S. Whirl> P.S. Whirl
10f0e26c-4ec9-5916-bc9b-ff587c0681d4,Eric Chan,rev whirl,full_trick,2,2,0,2007,2007,1,ShrEdmonton Freestyle Assembly 2007,4) Erik Chan : blurry rev whirl > stepping ss rev whirl > blurry rev
04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,symposium,style_term,2,2,0,2013,2013,1,34th IFPA WORLD FOOTBAG CHAMPIONSHIPS,1. Felix Zenger (Finland) - alpine legbeater > pogo symposium (full symposium) paradox twirl > surging blender
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,blurry whirl,full_trick,2,0,2,2018,2018,1,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,Fairy Ducking Legover>Phoenix>Blurry Whirl
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,whirl,full_trick,2,0,2,2006,2006,1,8e OPEN de France de Footbag,Pixie Whirl > Blurry Whirl > PS Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,ducking,style_term,2,1,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,7 Gary Yao Spinning Butterfly>Ducking Legover>Pixie Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,legover,full_trick,2,1,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,7 Gary Yao Spinning Butterfly>Ducking Legover>Pixie Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,pixie,style_term,2,1,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,7 Gary Yao Spinning Butterfly>Ducking Legover>Pixie Whirl
862e03c6-8d7a-5d53-9571-016904a7b7b2,Gary Yao,whirl,full_trick,2,1,1,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,7 Gary Yao Spinning Butterfly>Ducking Legover>Pixie Whirl
a737859a-35f6-51c8-9cd1-d5f54f88b8dd,Gosia Debska,butterfly,full_trick,2,2,0,2010,2010,1,U. S. Open Freestyle Footbag Championships,3. Gosia Debska (Butterfly-Butterfly-Osis)
fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,butterfly,full_trick,2,2,0,2008,2008,1,Texas Statewide Tournament 2008,"5) Greg Solis (Butterfly > Whirl > Osis, Dimwalk > Osis > Toe, Butterfly > Swirl"
fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,dimwalk,full_trick,2,2,0,2008,2008,1,Texas Statewide Tournament 2008,"5) Greg Solis (Butterfly > Whirl > Osis, Dimwalk > Osis > Toe, Butterfly > Swirl"
fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,osis,full_trick,2,2,0,2008,2008,1,Texas Statewide Tournament 2008,"5) Greg Solis (Butterfly > Whirl > Osis, Dimwalk > Osis > Toe, Butterfly > Swirl"
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,blender,full_trick,2,0,2,2004,2004,1,TODEXON 5,- Ducking Whirlwind > Whirlwind > Spin Pdx Blender
0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,spinning,style_term,2,0,2,2006,2006,1,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. DamianPiechocki stepping ps whirl >spinning pdxwhirl >spinning pswhirl
e34eef4f-ee11-5919-ba62-9db5d0489e83,Ivan Iakimenko,butterfly,full_trick,2,2,0,2018,2018,1,Austrian Footbag Championships 2018,7. Ivan Iakimenko (Butterfly > Pdx Mirage > Butterfly)
c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,food processor,full_trick,2,2,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),1. Jakob Wagner (Pixie Ducking Paradon > Food Processor > Mullet)
3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,pickup,full_trick,2,0,2,2010,2010,1,Zocha Jam 2010,5. Pawe³ ¦cierski ( Atomic Pickup > Shut Down > Matador)
82d0f2bd-ed68-5ec2-a31d-47889d537613,James Risden,whirl,full_trick,2,0,2,2001,2001,1,Chicago Inner Circle Museum of Science and Industry Jam,(Pdx Eggbeater>pixie whirl>blurry whirl>ps whirl)
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,blurry whirl,full_trick,2,0,2,2008,2008,1,10e Open de France de Footbag,4. Alexander Trenner ? Leg Beater > Blurry Whirl > PS Whirl
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,paradox blender,full_trick,2,0,2,2008,2008,1,10e Open de France de Footbag,- Whirly Gig > Spining Paradox Blender > Footprocessor
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,torque,full_trick,2,0,2,2008,2008,1,10e Open de France de Footbag,3. David Hostetter ? Gyro Double Legover > Torque > Paradox Blender
ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,mirage,full_trick,2,0,2,2005,2005,1,The Hackrifice Open 2005,? Pixie> Legover> Mirage
a16f307e-68d5-5ad4-be8f-234aeefc45fc,Joel Roset,legover,full_trick,2,0,2,2006,2006,1,8e OPEN de France de Footbag,Pixie Double Legover > Terraging Legover > Paradon
2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,ripwalk,full_trick,2,2,0,2008,2008,1,Texas Statewide Tournament 2008,2) Jon Schneider (Ripwalk > Ripwalk > Infinity Swirl)
16aae952-d265-5e4d-81b8-5474f6c43802,Jorden Moir,stepping,style_term,2,0,2,2007,2007,1,Montreal Spring Jam 2,Josh : Stepping Superfly swirl
16aae952-d265-5e4d-81b8-5474f6c43802,Jorden Moir,superfly,full_trick,2,0,2,2007,2007,1,Montreal Spring Jam 2,Josh : Stepping Superfly swirl
2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,blurry whirl,full_trick,2,0,2,2007,2007,1,9e Open de France de Footbag,6. Karim Daouk ? Blurry Drifter > Blurry Whirl > Paradox Whirling Swirl
2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,drifter,full_trick,2,0,2,2007,2007,1,9e Open de France de Footbag,5. Max Kerkoff ? Jany Walker > Blurry Drifter > Blurrier
2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,food processor,full_trick,2,0,2,2007,2007,1,9e Open de France de Footbag,2. Jan Vlcek ? Ripped Warrior > Food Processor > Ducking Swirl
2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,paradox whirl,full_trick,2,0,2,2007,2007,1,9e Open de France de Footbag,11. Paloma Mayo ? Legbeater > Paradox Whirl > Spinning Osis
2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,torque,full_trick,2,0,2,2007,2007,1,9e Open de France de Footbag,1. Serge Kaldany ? Quantum Ducking Torque = Quartz
9ffd9877-c7d3-5bdb-a4d0-cc00e8225245,Kenny Perng,clipper,full_trick,2,2,0,2006,2006,1,Santa Cruz Invitational,2. Kenny Perng - mirage>clipper>ss clipper
ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,blur,full_trick,2,1,1,2004,2004,1,3rd Annual Seattle Juggling and Footbag Festival,1. Kevin Crowly: Blur>Smear>Pixie butterfly
ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,smear,full_trick,2,1,1,2004,2004,1,3rd Annual Seattle Juggling and Footbag Festival,1. Kevin Crowly: Blur>Smear>Pixie butterfly
6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,symposium,style_term,2,2,0,2007,2007,1,4th annual Montana Freestyle Jam,"5. Kevin Regamy--Sailing ss Eggbeater, Symposium Atomic ss Symposium Illusion"
ddf2f704-a4d2-5653-a82a-45987d37645c,Krzysztof Sobótka,swirl,full_trick,2,0,2,2011,2011,1,8th Annual Wilanow Footbag Open 2011,"1. Maciek Niczyporuk janiwalk>bedwetter>pixie whirling swirl (5,2)"
ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,pixie,style_term,2,0,2,2004,2004,1,Shercle Session #1,1. Pixie Ducking Double Leg Over > Phoenix > Motion
ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,spinning whirl,full_trick,2,0,2,2004,2004,1,Shercle Session #1,Blurry Whirl > PS Whirl > Spinning Whirl
70f84b64-5ac5-5082-91ac-8ad71f54b127,Leimar Salas,ducking butterfly,full_trick,2,2,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,3 Leimar Salas Ducking Butterfly > Ducking Butterfly > Ducking Osis
8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,pixie,style_term,2,0,2,2003,2003,1,Seapa NZ Freestyle Footbag Championships,"Witchdoctor, Pixie Ducking Mirage, Pixie Double Legover"
4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,whirl,full_trick,2,1,1,2009,2009,1,End of Winter Jam,4. Marcin Bujko (Ripwarrior > Blurry Whirl > Spinning Pdx Whirl)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,blurry whirl,full_trick,2,1,1,2017,2017,1,17th Annual Polish Footbag Championships,8. Mariusz Wilk (alpine blurry whirl>spinning clipper>blender)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,ducking,style_term,2,0,2,2008,2008,1,8th Annual Polish Footbag Championships 2008,Clipper>Ducking Toe OR Illusion>ATW
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,pickup,full_trick,2,0,2,2008,2008,1,8th Annual Polish Footbag Championships 2008,Ducking Clipper>Gyro Pickup OR Ducking Legover >same Whirl
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,pixie,style_term,2,0,2,2008,2008,1,8th Annual Polish Footbag Championships 2008,Pixie Legover>Drifter OR Whirl> Stepping far Legover
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,spinning osis,full_trick,2,0,2,2008,2008,1,8th Annual Polish Footbag Championships 2008,Tapping butterfly>Spinning Osis OR Quantum op Mirage>Flail
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,symposium,style_term,2,0,2,2008,2008,1,8th Annual Polish Footbag Championships 2008,Drifter>Spinning Clipper OR Symposium Mirage> Double ATW
92b231dc-2f96-5ab7-b33e-d9f70ae08d29,Markus Willoughby,blender,full_trick,2,0,2,2001,2001,1,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,Best 3 Tricks. Ahren Gehrman - tombstone/paradox-torque/blurry-blender
92b231dc-2f96-5ab7-b33e-d9f70ae08d29,Markus Willoughby,paradox,full_trick,2,0,2,2001,2001,1,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,Best 3 Tricks. Ahren Gehrman - tombstone/paradox-torque/blurry-blender
92b231dc-2f96-5ab7-b33e-d9f70ae08d29,Markus Willoughby,torque,full_trick,2,0,2,2001,2001,1,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,Best 3 Tricks. Ahren Gehrman - tombstone/paradox-torque/blurry-blender
fc3cfa03-7ddb-52e1-905b-d60f3b4a3616,Martin Nový,symposium,style_term,2,0,2,2005,2005,1,Czech Footbag Championships,1. Ale? Zelinka (Backside Symposium Atomic Eggbeater = Symposium Blade
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,swirl,full_trick,2,0,2,2013,2013,1,Danish Footbag Open,2. Lauri Airinen ? Superfly Swirl
6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,ducking butterfly,full_trick,2,1,1,2003,2003,1,RNH Contest 2003,1. Max Boucoiran (75 ADDS) : Diving Butterfly >Ducking Butterfly >
6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,spinning,style_term,2,0,2,2006,2006,1,8e OPEN de France de Footbag,Swirling Spinning Inside Stall
2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,drifter,full_trick,2,0,2,2008,2008,1,RNH Contest 2008,3. Augustin Tiffou ? Dimwalk > drifter > far legover
